id,name,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,price,weekly_price,monthly_price,number_of_reviews,first_review,review_scores_rating,first_year
1359312,Jazzy Blu GuestRM/Priv BA in Bronzeville/Hyde Park,0.0,Washington Park,41.79753,-87.62155,Private room,73.0,570.00,1451.00,48,2013-08-18,98.0,2013
1361421,Wrigley Hostel - Queen Bed Room,0.0,Lake View,41.94633,-87.65506,Private room,80.0,561.5384615384615,2433.3333333333335,18,2014-02-14,84.0,2014
1392594,"Bright open house, garden & deck",0.0,Uptown,41.96952,-87.67239,Entire home/apt,168.0,1179.2307692307693,5110.0,23,2013-08-11,92.0,2013
1398616,"Designers' Apt Near Loop, McCormick",0.0,Bridgeport,41.83812,-87.65231,Private room,49.0,343.9423076923077,1490.4166666666667,249,2013-07-22,96.0,2013
1427950,Mid Century Modern Hideaway,1.0,Edgewater,41.98496,-87.66806,Entire home/apt,120.0,800.00,3650.0,69,2015-04-18,99.0,2015
1428589,Field Museum Experience at Ellis Place,0.0,Oakland,41.82781,-87.60523,Private room,50.0,350.00,1520.8333333333333,257,2013-08-06,81.0,2013
1431467,Eclectic Lincoln Square 2-Bedroom,0.0,Lincoln Square,41.97101,-87.68878,Entire home/apt,150.0,675.00,2622.00,26,2014-06-24,95.0,2014
1434078,Trendy Downtown 2 Bedroom,1.0,Lincoln Park,41.92989,-87.64103,Entire home/apt,380.0,2667.3076923076924,11558.333333333334,13,2014-05-19,97.0,2014
1461451,02b. Twin bed in Coed Space,1.0,West Ridge,42.0159,-87.68827,Shared room,25.0,175.48076923076923,760.4166666666666,137,2013-08-04,92.0,2013
1468342,Quaint Serenity in Bronzeville,0.0,Grand Boulevard,41.81266,-87.61586,Private room,65.0,365.00,1977.0833333333333,106,2013-08-15,92.0,2013
1475647,01b. Twin bed in Shared Foster Cat Room,1.0,West Ridge,42.01701,-87.68718,Shared room,25.0,175.48076923076923,450.00,84,2013-08-05,95.0,2013
1502674,The Biddle House (#2),0.0,Lincoln Park,41.91307,-87.64012,Entire home/apt,158.0,1109.0384615384614,4805.833333333333,19,2013-09-17,94.0,2013
1502700,The Biddle House (WHOLE HOUSE),0.0,Lincoln Park,41.91406,-87.63934,Entire home/apt,425.0,2983.173076923077,7500.00,13,2014-05-27,90.0,2014
1503962,Luxury condo Chicago/Lincoln Square,0.0,Lincoln Square,41.98067,-87.68875,Entire home/apt,105.0,737.0192307692307,3193.75,63,2013-10-16,93.0,2013
1510097,Hinterlands,0.0,Avondale,41.93275,-87.71645,Entire home/apt,97.0,625.00,2205.00,175,2013-09-10,96.0,2013
1516154,Best Location Millennium Park Extended Stay POOL,1.0,Loop,41.88642,-87.61695,Entire home/apt,145.0,1017.7884615384615,3999.00,18,2013-09-20,94.0,2013
1523700,Greektown Delight,0.0,Near West Side,41.87649,-87.64737,Private room,190.0,1333.6538461538462,5779.166666666667,1,2018-11-07,100.0,2018
1523904,Penthouse Loft Suite w/ Private Bathroom,1.0,West Town,41.90491,-87.66601,Private room,120.0,775.00,1950.00,5,2014-06-11,92.0,2014
1524276,Modern Penthouse Loft w/ Private Rooftop,1.0,West Town,41.90587,-87.66479,Private room,89.0,500.00,1500.00,39,2013-10-14,96.0,2013
1524306,Duplex Penthouse Artist Loft w/ Rooftop Deck,1.0,West Town,41.90613,-87.66607,Entire home/apt,245.0,2200.00,6000.00,7,2014-04-14,100.0,2014
1526309,Private Sunny Hyde Park Room & Bath,0.0,Hyde Park,41.79819,-87.59601,Private room,98.0,630.00,2000.00,147,2013-09-06,99.0,2013
1541692,Private room in Chicago,0.0,Oakland,41.82936,-87.6048,Private room,62.0,475.00,1885.8333333333333,79,2014-06-16,93.0,2014
1554433,Charming Home in Chicago,1.0,Beverly,41.71348,-87.67195,Private room,90.0,631.7307692307693,2737.5,142,2013-09-05,97.0,2013
1573401,Spacious & serene in hip spot. Sleeps 4.,1.0,Lower West Side,41.85763,-87.66236,Private room,65.0,456.25,1977.0833333333333,132,2018-01-17,99.0,2018
1584422,Magic Factory Lofts  - Not your typical Airbnb,1.0,Near North Side,41.90607,-87.6488,Entire home/apt,688.0,4829.2307692307695,20926.666666666668,24,2013-08-31,98.0,2013
1584509,The Historic Florsheim Mansion,0.0,Near North Side,41.90697,-87.62941,Entire home/apt,1050.0,7370.192307692308,31937.5,45,2014-01-17,95.0,2014
1587078,Gorgeous Apartment in Bucktown,1.0,Logan Square,41.91638,-87.68422,Entire home/apt,149.0,1045.8653846153845,4532.083333333333,261,2013-09-05,99.0,2013
1591370,Cozy Northside Chicago Apt - 10 min walk to Beach,1.0,Rogers Park,42.01114,-87.67634,Entire home/apt,90.0,631.7307692307693,2000.00,72,2013-09-16,96.0,2013
1614802,Lincoln Park/De Paul area.,1.0,Lake View,41.93574,-87.66225,Private room,60.0,350.00,1500.00,233,2014-04-18,98.0,2014
1623463,East Pilsen,0.0,Lower West Side,41.859,-87.6462,Entire home/apt,170.0,1193.2692307692307,5170.833333333333,29,2017-05-10,100.0,2017
1641601,Private Nook in Leafy Andersonville,1.0,Uptown,41.97282,-87.67257,Private room,69.0,438.00,1579.00,243,2013-09-15,96.0,2013
1641696,Spacious Room in an Elegant Condo,0.0,Lincoln Square,41.96811,-87.69571,Private room,89.0,550.00,1600.00,40,2013-09-17,98.0,2013
1648535,"Private 2 Bed 2 Bath Condo, walk to Train & Lake.",0.0,Rogers Park,42.01599,-87.66901,Entire home/apt,80.0,850.00,2150.00,110,2014-10-13,83.0,2014
1648786,Quiet Rooms2 in Quiet Neighborhood,1.0,Chatham,41.72836,-87.6136,Private room,32.0,270.00,750.00,66,2013-09-21,94.0,2013
1656336,Park Views-Walk to Orange Line(MDW),0.0,Mckinley Park,41.82516,-87.67456,Entire home/apt,95.0,550.00,1600.00,236,2013-12-02,93.0,2013
1656439,Cozy & Modern Urban Oasis,1.0,Uptown,41.95608,-87.64536,Entire home/apt,250.0,1800.00,5700.00,21,2014-06-03,97.0,2014
1663673,iKlektik House // Cardinal,1.0,West Town,41.89398,-87.68606,Entire home/apt,99.0,749.00,3011.25,276,2014-01-17,98.0,2014
1668481,Cozy 2BR Apt - Humboldt Park,1.0,West Town,41.89665,-87.69719,Entire home/apt,82.0,500.00,1800.00,108,2015-12-14,97.0,2015
1678422,Nice room in Penthouse in Lakeview,0.0,Lake View,41.93465,-87.65754,Private room,75.0,700.00,2500.00,26,2013-10-14,88.0,2013
1721045,*Recent Price Drop! Superb location!,0.0,West Town,41.88999,-87.66254,Private room,73.0,363.00,1281.00,73,2013-10-14,93.0,2013
1721109,Private and Spacious Home in Chicago Rogers Park,0.0,Rogers Park,41.99969,-87.67116,Entire home/apt,100.0,700.00,2350.00,148,2014-09-14,82.0,2014
1732652,LUX Condo Downtown BEST LOCATION ON MAG MILE AVE,1.0,Near North Side,41.89232,-87.62369,Entire home/apt,153.0,1073.9423076923076,4002.00,7,2013-12-16,93.0,2013
1746734,Stylish One Bedroom Apt In HydePark,0.0,Hyde Park,41.79984,-87.59465,Entire home/apt,100.0,598.00,1632.00,306,2013-10-21,93.0,2013
1759266,Lakeview / Lincoln Park Vintage,1.0,Lake View,41.93485,-87.65965,Entire home/apt,250.0,1450.00,4250.00,30,2014-06-27,96.0,2014
1759389,Casa Corazón (W) near Rush / UIC,1.0,Lower West Side,41.84773,-87.68235,Private room,70.0,385.00,1250.00,109,2013-10-18,99.0,2013
1778910,South Loop Cozy 2BdRm parking&WiFi&NetFlix,0.0,Lower West Side,41.85675,-87.65501,Entire home/apt,69.0,650.00,2400.00,399,2014-05-28,84.0,2014
1784523,Beautiful 2 bed room apartment,1.0,Avondale,41.93998,-87.70272,Entire home/apt,99.0,625.00,3011.25,99,2014-05-22,99.0,2014
1798506,Spacious duplex in trendy Bucktown,0.0,West Town,41.91129,-87.68337,Entire home/apt,289.0,2028.5576923076924,8790.416666666666,3,2016-05-22,100.0,2016
1805794,BB's Logan Square Apartment,0.0,Logan Square,41.91841,-87.70861,Entire home/apt,110.0,850.00,2700.00,37,2013-12-27,97.0,2013
1810118,LARGE Private 1BR/Full Bath near U of Chicago,1.0,Woodlawn,41.77892,-87.59886,Private room,59.0,354.00,1794.5833333333333,283,2014-02-20,98.0,2014
1837153,Musician's Quarters,0.0,Hyde Park,41.79963,-87.59477,Entire home/apt,115.0,650.00,1700.00,43,2014-01-02,89.0,2014
1854000,Charming Unit Near Wrigley Field & Lake Michigan,0.0,Lincoln Park,41.93283,-87.64315,Entire home/apt,200.0,1403.8461538461538,6083.333333333333,151,2014-01-02,91.0,2014
1857003,Wicker Park|Private Room|Near Train,0.0,West Town,41.90941,-87.68354,Private room,70.0,400.00,1200.00,463,2013-11-20,95.0,2013
1861548,Stay amongst Wicker Park mansions!,0.0,West Town,41.91056,-87.67959,Private room,125.0,850.00,3000.00,44,2014-06-10,96.0,2014
1892096,Spacious & modern 1 bed near O'hare. Free parking!,0.0,Ohare,41.97654,-87.83691,Entire home/apt,130.0,600.00,2000.00,107,2014-06-10,95.0,2014
1900901,"Delightful Bedroom in vintage home,  Rogers Park",0.0,Rogers Park,42.004,-87.67503,Private room,80.0,400.00,1400.00,27,2014-05-01,99.0,2014
1921670,THE HIDEOUT,1.0,Irving Park,41.94764,-87.70817,Entire home/apt,90.0,589.00,2079.00,204,2015-02-16,96.0,2015
1944802,High Floor South Loop GYM POOL,1.0,Near South Side,41.85453,-87.62052,Entire home/apt,190.0,1333.6538461538462,4500.00,14,2014-05-14,94.0,2014
1954633,Lincoln Park/DePaul  - Private room & bath,1.0,Lincoln Park,41.93101,-87.65878,Private room,77.0,650.00,1800.00,147,2014-05-06,98.0,2014
1960332,Admire Colorful Art at an Eclectic Wrigleyville Home,1.0,Lake View,41.94327,-87.66081,Entire home/apt,519.0,2625.00,3800.00,4,2018-07-14,100.0,2018
1964520,Discover Vibrant Wrigleyville from This Guesthouse,1.0,Lake View,41.951,-87.66203,Entire home/apt,439.0,2177.00,3600.00,16,2017-04-14,99.0,2017
1965410,Chicago Guest House | Best Choice in Wrigleyville,1.0,Lake View,41.94853,-87.66162,Entire home/apt,549.0,2793.00,4500.00,10,2016-06-15,100.0,2016
1984545,Mansion in Bronzeville,1.0,Grand Boulevard,41.81832,-87.61463,Entire home/apt,419.0,2493.00,8799.00,4,2015-06-02,80.0,2015
1989590,Cozy Bedroom in Spacious Duplex Apt,1.0,West Town,41.91344,-87.69031,Private room,55.0,330.00,1320.00,176,2014-01-19,96.0,2014
1995991,2 Bedroom Modern Vintage Greystone,1.0,Lake View,41.9453,-87.65084,Entire home/apt,65.0,456.25,1977.0833333333333,243,2014-01-03,98.0,2014
2011301,Bucktown - Great Northside Location,0.0,Logan Square,41.92146,-87.68699,Private room,75.0,526.4423076923077,2281.25,166,2013-12-14,92.0,2013
2012443,Great space in hip neighborhood!,1.0,West Town,41.89253,-87.66048,Private room,55.0,357.00,1200.00,177,2014-06-25,90.0,2014
2026439,Super Charming Top Floor Vintage Apartment,0.0,Lincoln Park,41.93267,-87.64028,Entire home/apt,98.0,583.00,2170.00,4,2015-11-05,90.0,2015
2051505,Sweet  2 Bedroom Condo in Uptown,0.0,Uptown,41.96267,-87.66526,Entire home/apt,240.0,1684.6153846153845,7300.0,26,2014-03-31,98.0,2014
2051690,Extra Bedroom with private entrance,0.0,West Ridge,41.98864,-87.69345,Private room,50.0,500.00,1100.00,15,2014-03-29,97.0,2014
2062638,Downtown Urban Oasis + Huge Deck!,1.0,West Town,41.8967,-87.65734,Entire home/apt,295.0,2070.673076923077,8972.916666666666,132,2013-12-27,95.0,2013
2075284,"Nicely remodeled by IIT/McCormick, Free Parking!",0.0,Douglas,41.82796,-87.61841,Private room,60.0,400.00,1300.00,110,2014-04-20,91.0,2014
2075573,Water Tower Experience at Ellis Place,0.0,Oakland,41.82926,-87.60859,Private room,60.0,300.00,1825.0,194,2013-12-22,78.0,2013
2087914,Petite Victorian 1,0.0,Lower West Side,41.85658,-87.65423,Entire home/apt,90.0,575.00,1800.00,97,2014-05-24,94.0,2014
2093894,Awesome Room & View - Lincoln Park,0.0,Lincoln Park,41.91766,-87.65337,Private room,85.0,596.6346153846154,2585.4166666666665,213,2014-02-15,93.0,2014
2103986,Mid-Century Townhouse in Lakeview,0.0,Lake View,41.93395,-87.63923,Private room,75.0,526.4423076923077,2281.25,118,2014-05-18,96.0,2014
2139407,Urban Farm Fun!  Walk to Metra/CTA ,0.0,East Garfield Park,41.88745,-87.70784,Entire home/apt,83.0,575.00,1975.00,357,2014-01-13,91.0,2014
2163634,Bright Spacious 2 BR,1.0,Norwood Park,41.99462,-87.7795,Entire home/apt,95.0,650.00,1750.00,148,2014-05-24,99.0,2014
2178033,Bright Lincoln Park Pied a Terre,1.0,Lincoln Park,41.92403,-87.63783,Entire home/apt,135.0,750.00,4106.25,113,2014-03-17,96.0,2014
2189522,Casa Corazón (E) near Rush / UIC,1.0,Lower West Side,41.84721,-87.67932,Private room,70.0,385.00,1250.00,129,2014-04-04,99.0,2014
2198953,"Spacious, private, comfy Logan Square apartment",1.0,Logan Square,41.92323,-87.71348,Entire home/apt,120.0,842.3076923076923,3650.0,88,2015-08-25,96.0,2015
2204244,Wicker Park|Private Room|Near Train,0.0,West Town,41.90992,-87.68411,Private room,73.0,375.00,1200.00,457,2014-02-15,94.0,2014
2212823,2BR/2Bth w/city view prvt roof deck,0.0,West Town,41.89309,-87.65062,Entire home/apt,249.0,1747.7884615384614,7573.75,50,2014-09-28,100.0,2014
2227179,Ukrainian Village Apartment,0.0,West Town,41.89984,-87.6764,Entire home/apt,100.0,701.9230769230769,3041.6666666666665,42,2014-02-10,97.0,2014
2238443,Location and Luxury GoldCoast condo with Parking,1.0,Near North Side,41.90099,-87.63385,Entire home/apt,150.0,1052.8846153846155,4562.5,31,2014-07-06,96.0,2014
2269742,"Gorgeous views,  sky-high style!",0.0,Near South Side,41.85959,-87.62234,Entire home/apt,197.0,1290.00,4500.00,24,2014-03-20,93.0,2014
2298310,"Hyde Park, Chicago. Free bike. Parking.",0.0,Kenwood,41.80379,-87.60386,Private room,29.0,350.00,995.00,17,2014-04-27,98.0,2014
2305230,Wrigley Hostel - 10 Bed Shared Room,0.0,Lake View,41.94656,-87.65509,Private room,27.0,189.51923076923077,821.25,104,2014-12-15,89.0,2014
2305280,Wrigley Hostel - 8 Bed Private Dorm,0.0,Lake View,41.94662,-87.65541,Private room,400.0,420.00,12166.666666666666,90,2014-03-18,91.0,2014
2320027,Carriage House in Wicker Park,0.0,West Town,41.90669,-87.68283,Entire home/apt,105.0,625.00,3193.75,145,2014-02-18,92.0,2014
2390107,Large 1B/1B in Magnificent,0.0,Loop,41.88776,-87.6227,Entire home/apt,188.0,1319.6153846153845,5718.333333333333,25,2014-02-28,80.0,2014
2396340,"Unique, Handcrafted Art Gallery Condo in River West Chicago",1.0,West Town,41.89648,-87.65651,Entire home/apt,302.0,2450.00,7875.00,305,2014-03-17,99.0,2014
2429295,Old school Chicago apartment,0.0,Near West Side,41.86756,-87.68662,Private room,79.0,287.00,977.00,41,2014-05-02,94.0,2014
2437230,City Hideaway,1.0,North Center,41.94264,-87.68336,Entire home/apt,105.0,995.00,2800.00,72,2014-06-05,98.0,2014
2453598,RIVER NORTH MODERN LUXURY & PARKING,1.0,Near West Side,41.8877,-87.64276,Entire home/apt,130.0,912.5,4200.00,7,2014-05-24,91.0,2014
2458029,2nd bedroom for rent,0.0,Lake View,41.93501,-87.64819,Private room,113.0,793.1730769230769,1000.00,8,2014-08-26,100.0,2014
2473938,Art studio + house in one,1.0,Lower West Side,41.85105,-87.67942,Private room,60.0,421.15384615384613,1825.0,111,2014-03-19,96.0,2014
2479175,Cozy Garden-Subterranean Apartment,1.0,Lincoln Square,41.96293,-87.69358,Entire home/apt,85.0,500.00,1995.00,146,2014-04-20,95.0,2014
2483380,2Bd/2Br Old Town Escape,0.0,Near North Side,41.9088,-87.63947,Entire home/apt,400.0,2200.00,12166.666666666666,16,2014-05-19,93.0,2014
2496594,Chicago MostWanted LOCATION Mag Mil,1.0,Near North Side,41.89009,-87.62304,Entire home/apt,161.0,1130.0961538461538,4500.00,4,2014-04-13,100.0,2014
2499596,Vintage Apartment in the Heart of the Ukrainian Village,1.0,West Town,41.90027,-87.68055,Entire home/apt,119.0,835.2884615384615,5000.00,135,2014-03-18,96.0,2014
2510602,2 bedroom MAG MIL Roof Top Hot Tub,1.0,Near North Side,41.89076,-87.62277,Entire home/apt,225.0,3000.00,7500.00,4,2015-01-02,100.0,2015
2512850,THE GREEN ROOM IN ANDERSONVILLE,1.0,Uptown,41.97487,-87.67027,Private room,4137.0,375.00,1500.00,240,2014-05-21,96.0,2014
2515100,Cute Private Rm in Trendy Hood!,1.0,West Town,41.89907,-87.68085,Private room,55.0,386.0576923076923,1672.9166666666667,180,2014-03-18,94.0,2014
2515629,Cool United Center and Rush Medical District Space,0.0,East Garfield Park,41.88342,-87.69618,Private room,34.0,238.65384615384616,1034.1666666666667,110,2014-07-22,95.0,2014
2519442,"Warm Cozy Guest Suite, Private Bath",1.0,Washington Park,41.79599,-87.62355,Private room,80.0,560.00,2100.00,71,2014-04-30,95.0,2014
2543231,Private room near Downtown,1.0,Lower West Side,41.8579,-87.65104,Private room,68.0,420.00,2068.3333333333335,192,2014-03-31,98.0,2014
2564678,Chicago Women's Residence/Cowgirls,0.0,North Lawndale,41.85448,-87.70787,Private room,45.0,315.86538461538464,550.00,3,2015-07-16,50.0,2015
2570620,"Basement Studio w/Free St. Parking, Humboldt Park",1.0,Humboldt Park,41.89826,-87.70336,Entire home/apt,45.0,500.00,1800.00,454,2014-05-23,98.0,2014
2577401,Wicker Park Private Room - Amazing Location!,1.0,West Town,41.90547,-87.66618,Private room,50.0,400.00,850.00,23,2014-06-16,94.0,2014
2583929,Modern Business KING BED w/OUTDOOR POOL & GYM,1.0,Near South Side,41.8537,-87.62338,Entire home/apt,129.0,905.4807692307693,3000.00,16,2014-05-25,98.0,2014
2585378,Prime Wicker Park location w/ free parking,0.0,West Town,41.90772,-87.68121,Private room,115.0,725.00,2725.00,18,2016-10-11,100.0,2016
2604345,Hyde Park. U of Chicago & Hospital.,0.0,Kenwood,41.80458,-87.60508,Private room,35.0,295.00,985.00,20,2014-04-29,87.0,2014
2604454,Cozy Single-Family Home near University of Chicago,1.0,Hyde Park,41.78977,-87.58916,Entire home/apt,165.0,1158.173076923077,5018.75,84,2014-08-11,99.0,2014
2658946,Lincoln Park Loft at the Zoo - 2 bedrooms/2bath,1.0,Lincoln Park,41.91721,-87.6363,Entire home/apt,95.0,666.8269230769231,2889.5833333333335,380,2014-04-08,98.0,2014
2659670,"11 Beds in 5*House TRAIN,CUBS, BEACH.RIVERA ARAGON",1.0,Uptown,41.96821,-87.65626,Entire home/apt,975.0,6843.75,29656.25,103,2014-07-28,97.0,2014
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,1.0,Loop,41.88618,-87.61888,Entire home/apt,150.0,1052.8846153846155,4500.00,25,2014-05-02,94.0,2014
2671680,Magnolia Airbnb,1.0,Edgewater,41.98705,-87.66228,Private room,85.0,495.00,1300.00,71,2014-04-20,99.0,2014
2679456,2BD Great Views Modern Luxury  w/POOL,1.0,Near South Side,41.85211,-87.6216,Entire home/apt,200.0,1403.8461538461538,5000.00,6,2014-05-22,85.0,2014
2688739,Luxury finishes in vintage wood trimmed apartment,0.0,Near West Side,41.86759,-87.68204,Private room,87.0,325.00,997.00,31,2014-05-21,93.0,2014
2693387,"The Bucktown Penthouse Family, Business, Friends",1.0,Logan Square,41.91432,-87.6737,Entire home/apt,99.0,694.9038461538462,3011.25,67,2017-08-21,95.0,2017
2695259,Grand Vintage Lincoln Park Penthouse - 2 Bedrooms.,0.0,Lincoln Park,41.93227,-87.64879,Entire home/apt,159.0,775.00,2499.00,57,2017-09-04,94.0,2017
2695590,Modern 2-Floor Wicker Park pad near Blue Line!,1.0,Logan Square,41.92059,-87.68487,Entire home/apt,200.0,2000.00,5000.00,2,2016-06-05,100.0,2016
2715815,Modern Loft Right by McCormick LUX - KING SIZE BED,1.0,Near South Side,41.85445,-87.62432,Entire home/apt,130.0,912.5,3500.00,14,2014-06-29,96.0,2014
2730613,Sweet Spacious Suite: Country in the City,0.0,Morgan Park,41.68612,-87.67735,Entire home/apt,79.0,540.00,1690.00,124,2014-05-19,97.0,2014
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",0.0,Morgan Park,41.68582,-87.68067,Entire home/apt,76.0,533.00,1690.00,117,2015-04-20,95.0,2015
2737979,"Peaceful Rest in Urban Farmhouse, Gold Room",0.0,Portage Park,41.94475,-87.76953,Private room,49.0,300.00,800.00,35,2014-10-10,97.0,2014
2764548,Modern 1 bedroom in Rogers Park!,0.0,Rogers Park,42.00598,-87.67211,Entire home/apt,96.0,673.8461538461538,2920.0,128,2014-08-04,98.0,2014
2778030,"New Renovated Home by IIT/McCormick, Free Parking!",0.0,Douglas,41.82734,-87.61871,Private room,70.0,420.00,1300.00,149,2014-04-28,93.0,2014
2782345,"1 Bed/Bath. Near Lake, Zoo, Wrigley",1.0,Lincoln Park,41.92985,-87.64353,Entire home/apt,124.0,750.00,2645.00,65,2014-04-29,94.0,2014
2811224,Lakefront Luxury!,0.0,Lake View,41.94927,-87.64669,Entire home/apt,200.0,1403.8461538461538,6083.333333333333,53,2014-05-21,96.0,2014
2817608,"Luxury Three Bedroom, Two Bathroom Apartment",0.0,Lake View,41.94278,-87.67221,Entire home/apt,380.0,1900.00,5900.00,12,2014-07-22,87.0,2014
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",1.0,Near South Side,41.85235,-87.6216,Entire home/apt,250.0,1754.8076923076924,5500.00,8,2014-05-06,91.0,2014
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,1.0,Near South Side,41.85441,-87.62151,Entire home/apt,129.0,905.4807692307693,3000.00,7,2014-09-04,93.0,2014
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,1.0,Near North Side,41.89016,-87.62209,Entire home/apt,258.0,1810.9615384615386,4001.00,5,2014-06-14,100.0,2014
2837123,"Sunny, cozy condo in Edgewater",0.0,Edgewater,41.9897,-87.66383,Entire home/apt,100.0,600.00,2000.00,3,2014-05-09,96.0,2014
2837146,Urban Farm + Bikes in Roscoe Village,1.0,North Center,41.94795,-87.68314,Entire home/apt,128.0,815.00,3200.00,149,2014-06-09,98.0,2014
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",1.0,West Town,41.89425,-87.68468,Entire home/apt,99.0,749.00,2499.00,142,2014-05-12,98.0,2014
